state,county,beneficiaries_with_part_a_and_part_b,ffs_beneficiaries,ma_beneficiaries,ma_participation_rate,average_age,percent_female,percent_male,percent_non-hispanic_white,percent_african_american,percent_hispanic,percent_other/unknown,percent_eligible_for_medicaid
TX,Carson,"1,080",842,238,22.04,74,55.58,44.42,0.0,0.0,0.0,0.0,8.19
TX,Cass,"7,360","5,175","2,185",29.69,71,53.76,46.24,84.21,14.11,0.85,0.83,20.02
TX,Castro,"1,088",946,142,13.05,73,53.28,46.72,0.0,0.0,0.0,0.0,22.83
TX,Chambers,"5,170","3,537","1,633",31.59,71,52.56,47.44,82.1,10.09,5.82,1.98,13.15
TX,Cherokee,"9,676","6,632","3,044",31.46,71,52.99,47.01,82.22,11.96,4.78,1.04,23.27
TX,Childress,"1,285",979,306,23.81,73,58.43,41.57,79.67,4.29,14.3,1.74,25.33
TX,Clay,"2,322","1,909",413,17.79,72,51.96,48.04,0.0,0.0,0.0,0.0,14.04
TX,Cochran,518,407,111,21.43,72,49.88,50.12,0.0,0.0,0.0,0.0,30.71
TX,Coke,844,644,200,23.7,74,52.95,47.05,0.0,0.0,0.0,0.0,16.3
TX,Coleman,"2,310","1,936",374,16.19,73,53.72,46.28,88.74,1.86,8.37,1.03,21.28
TX,Collin,"91,767","64,001","27,766",30.26,73,56.9,43.1,81.99,4.87,4.55,8.59,10.62
TX,Collingsworth,604,527,77,12.75,74,55.6,44.4,0.0,0.0,0.0,0.0,22.96
TX,Colorado,"4,731","4,038",693,14.65,74,53.62,46.38,77.66,11.91,9.34,1.09,15.03
TX,Comal,"26,656","18,713","7,943",29.8,72,53.08,46.92,85.55,1.58,10.73,2.14,8.18
TX,Comanche,"3,382","2,667",715,21.14,73,52.49,47.51,0.0,0.0,0.0,0.0,18.67
TX,Concho,644,498,146,22.67,72,49.6,50.4,0.0,0.0,0.0,0.0,23.49
TX,Cooke,"7,305","5,565","1,740",23.82,72,53.78,46.22,92.85,1.98,3.27,1.9,13.55
TX,Coryell,"8,649","6,156","2,493",28.82,69,54.06,45.94,78.2,9.63,7.62,4.55,15.4
TX,Cottle,411,307,104,25.3,73,57.33,42.67,0.0,0.0,0.0,0.0,22.48
TX,Crane,609,477,132,21.67,71,51.99,48.01,0.0,0.0,0.0,0.0,26.21
TX,Crockett,617,516,101,16.37,73,52.33,47.67,0.0,0.0,0.0,0.0,20.16
TX,Crosby,"1,220",830,390,31.97,72,55.3,44.7,67.11,3.49,27.95,1.45,25.18
TX,Culberson,469,383,86,18.34,71,52.74,47.26,0.0,0.0,0.0,0.0,40.73
TX,Dallam,851,700,151,17.74,72,52.71,47.29,0.0,0.0,0.0,0.0,16.71
TX,Dallas,"275,578","167,614","107,964",39.18,72,56.56,43.44,62.28,20.82,11.84,5.06,18.22
TX,Dawson,"2,242","1,765",477,21.28,73,54.73,45.27,58.19,4.42,35.35,2.04,25.5
TX,DeWitt,"4,284","3,552",732,17.09,73,55.15,44.85,71.82,7.8,19.4,0.99,21.14
TX,Deaf Smith,"2,576","2,068",508,19.72,73,54.11,45.89,57.06,1.11,40.62,1.21,24.95
TX,Delta,"1,246","1,003",243,19.5,72,54.14,45.86,90.53,5.58,2.29,1.6,20.24
TX,Denton,"74,832","50,060","24,772",33.1,72,56.07,43.93,83.29,4.98,5.6,6.12,11.94
TX,Dickens,496,376,120,24.19,73,56.12,43.88,0.0,0.0,0.0,0.0,15.96
TX,Dimmit,"1,772","1,131",641,36.17,70,54.02,45.98,17.51,1.06,80.37,1.06,44.56
TX,Donley,820,668,152,18.54,73,54.34,45.66,0.0,0.0,0.0,0.0,15.87
TX,Duval,"2,235","1,468",767,34.32,71,51.77,48.23,0.0,0.0,0.0,0.0,46.39
TX,Eastland,"4,311","3,270","1,041",24.15,73,54.62,45.38,92.81,1.04,4.95,1.19,21.71
TX,Ector,"17,202","13,210","3,992",23.21,71,54.69,45.31,58.98,4.33,35.23,1.46,25.62
TX,Edwards,506,409,97,19.17,72,46.21,53.79,0.0,0.0,0.0,0.0,19.8
TX,El Paso,"112,602","45,427","67,175",59.66,72,53.77,46.23,34.87,4.15,58.13,2.84,21.51
TX,Ellis,"22,908","15,876","7,032",30.7,72,55.11,44.89,81.72,8.23,8.52,1.54,14.54
TX,Erath,"5,933","4,526","1,407",23.71,72,54.49,45.51,92.02,0.49,5.63,1.86,18.58
TX,Falls,"3,134","1,992","1,142",36.44,70,51.91,48.09,65.51,24.0,9.54,0.95,28.36
TX,Fannin,"6,990","5,550","1,440",20.6,72,53.57,46.43,92.77,3.69,1.71,1.82,18.97
TX,Fayette,"6,212","5,074","1,138",18.32,74,53.31,46.69,88.47,4.99,5.26,1.28,11.45
TX,Fisher,889,675,214,24.07,74,52.74,47.26,0.0,0.0,0.0,0.0,17.63
TX,Floyd,"1,186",857,329,27.74,74,53.91,46.09,66.86,4.67,27.19,1.28,21.7
TX,Foard,337,289,48,14.24,72,54.67,45.33,0.0,0.0,0.0,0.0,21.45
TX,Fort Bend,"69,013","40,866","28,147",40.79,71,54.68,45.32,56.47,16.03,11.24,16.26,16.29
TX,Franklin,"2,351","1,783",568,24.16,72,53.22,46.78,92.54,3.53,2.19,1.74,15.65
TX,Freestone,"3,723","2,855",868,23.31,71,53.73,46.27,83.4,12.54,2.91,1.16,17.97
TX,Frio,"2,418","1,631",787,32.55,70,52.61,47.39,0.0,0.0,0.0,0.0,44.82
TX,Gaines,"1,870","1,526",344,18.4,72,52.49,47.51,65.33,2.42,31.32,0.92,25.95
TX,Galveston,"47,203","31,993","15,210",32.22,72,54.57,45.43,72.21,14.12,10.52,3.14,13.73
TX,Garza,790,542,248,31.39,72,52.21,47.79,0.0,0.0,0.0,0.0,20.3
TX,Gillespie,"7,709","6,289","1,420",18.42,74,53.63,46.37,0.0,0.0,0.0,0.0,8.0
TX,Glasscock,192,168,24,12.5,72,45.24,54.76,0.0,0.0,0.0,0.0,0.0
TX,Goliad,"1,546","1,195",351,22.7,73,53.64,46.36,71.88,3.93,22.51,1.67,16.99
TX,Gonzales,"3,684","2,895",789,21.42,72,51.99,48.01,66.42,7.36,24.87,1.35,22.42
TX,Gray,"3,857","3,164",693,17.97,73,55.5,44.5,89.03,2.09,7.4,1.49,15.74
TX,Grayson,"25,038","19,148","5,890",23.52,72,55.3,44.7,90.59,4.83,2.07,2.51,16.24
TX,Gregg,"21,933","16,171","5,762",26.27,71,56.74,43.26,78.83,16.55,2.82,1.8,20.15
TX,Grimes,"4,846","3,426","1,420",29.3,71,51.26,48.74,76.53,14.51,7.71,1.26,18.13
TX,Guadalupe,"22,151","15,542","6,609",29.84,71,53.46,46.54,70.35,6.96,20.15,2.54,13.65
TX,Hale,"5,143","3,867","1,276",24.81,73,53.71,46.29,62.22,3.83,32.82,1.14,23.22
TX,Hall,733,593,140,19.1,73,57.34,42.66,0.0,0.0,0.0,0.0,21.59
TX,Hamilton,"2,216","1,427",789,35.6,72,53.05,46.95,0.0,0.0,0.0,0.0,17.73
TX,Hansford,843,758,85,10.08,74,51.85,48.15,0.0,0.0,0.0,0.0,13.59
TX,Hardeman,908,745,163,17.95,71,53.83,46.17,0.0,0.0,0.0,0.0,21.34
TX,Hardin,"10,289","6,224","4,065",39.51,71,53.65,46.35,92.18,4.96,1.75,1.11,16.52
TX,Harris,"449,563","234,605","214,958",47.81,72,55.01,44.99,61.79,17.42,13.94,6.84,16.03
TX,Harrison,"11,780","8,694","3,086",26.2,71,54.73,45.27,74.91,22.08,1.85,1.15,20.24
TX,Hartley,634,541,93,14.67,76,58.6,41.4,0.0,0.0,0.0,0.0,11.28
TX,Haskell,"1,348","1,036",312,23.15,74,53.86,46.14,0.0,0.0,0.0,0.0,21.72
TX,Hays,"22,781","15,367","7,414",32.54,71,53.06,46.94,78.23,2.43,16.8,2.54,12.12
TX,Hemphill,533,462,71,13.32,74,53.9,46.1,0.0,0.0,0.0,0.0,6.28
TX,Henderson,"19,068","13,077","5,991",31.42,72,53.7,46.3,92.12,4.15,2.41,1.32,16.58
TX,Hidalgo,"92,219","46,361","45,858",49.73,71,53.08,46.92,24.93,0.23,73.65,1.2,44.39
TX,Hill,"7,874","5,618","2,256",28.65,72,52.35,47.65,88.38,4.81,5.62,1.19,17.46
TX,Hockley,"3,578","2,581",997,27.86,72,53.16,46.84,72.14,3.22,23.52,1.12,20.15
TX,Hood,"14,385","10,411","3,974",27.63,73,53.68,46.32,95.7,0.32,2.52,1.47,9.49
TX,Hopkins,"7,162","6,044","1,118",15.61,72,54.83,45.17,88.67,7.15,2.9,1.29,19.14
TX,Houston,"4,949","3,766","1,183",23.9,72,52.79,47.21,78.57,18.14,2.18,1.12,21.32
TX,Howard,"4,900","3,898","1,002",20.45,72,54.23,45.77,72.09,3.0,23.27,1.64,20.24
TX,Hudspeth,655,369,286,43.66,69,45.53,54.47,0.0,0.0,0.0,0.0,31.17
TX,Hunt,"16,111","12,935","3,176",19.71,71,54.43,45.57,88.34,6.92,3.19,1.55,19.17
TX,Hutchinson,"3,739","3,057",682,18.24,73,54.04,45.96,88.55,2.26,7.29,1.9,13.35
TX,Irion,313,264,49,15.65,74,53.03,46.97,0.0,0.0,0.0,0.0,12.5
TX,Jack,"1,568","1,265",303,19.32,73,53.12,46.88,95.02,0.95,3.0,1.03,15.49
TX,Jackson,"2,684","2,088",596,22.21,72,53.78,46.22,75.67,6.7,16.43,1.2,18.3
TX,Jasper,"7,659","5,344","2,315",30.23,71,52.13,47.87,82.35,14.56,1.93,1.16,21.65
TX,Jeff Davis,601,456,145,24.13,73,47.37,52.63,0.0,0.0,0.0,0.0,13.6
TX,Jefferson,"40,648","24,161","16,487",40.56,71,55.52,44.48,62.82,28.61,5.73,2.84,20.95
TX,Jim Hogg,912,635,277,30.37,72,55.91,44.09,0.0,0.0,0.0,0.0,47.72
TX,Jim Wells,"7,239","3,954","3,285",45.38,70,53.24,46.76,33.46,0.66,65.07,0.81,37.58
TX,Johnson,"25,987","13,731","12,256",47.16,71,54.82,45.18,89.74,2.16,6.6,1.5,15.28
TX,Jones,"3,206","2,515",691,21.55,72,51.85,48.15,82.66,3.18,13.12,1.03,24.33
TX,Karnes,"2,569","1,986",583,22.69,72,53.07,46.93,59.37,1.86,37.66,1.11,27.19
TX,Kaufman,"16,795","11,289","5,506",32.78,71,54.25,45.75,84.75,8.72,4.98,1.56,16.78
TX,Kendall,"8,600","6,280","2,320",26.98,73,54.14,45.86,89.84,0.56,7.36,2.25,7.26
TX,Kenedy,51,40,11,21.57,72,62.5,37.5,0.0,0.0,0.0,0.0,45.0
TX,Kent,195,155,40,20.51,73,60.65,39.35,0.0,0.0,0.0,0.0,21.29
TX,Kerr,"14,493","12,007","2,486",17.15,74,54.54,45.46,89.66,0.87,7.51,1.95,10.56
TX,Kimble,"1,201",971,230,19.15,73,54.58,45.42,0.0,0.0,0.0,0.0,14.83
TX,King,0,24,0,0.0,73,54.17,45.83,100.0,0.0,0.0,0.0,0.0
TX,Kinney,868,628,240,27.65,72,51.27,48.73,0.0,0.0,0.0,0.0,22.13
TX,Kleberg,"4,637","2,517","2,120",45.72,72,53.16,46.84,41.44,2.94,53.24,2.38,25.03
TX,Knox,805,653,152,18.88,74,53.91,46.09,0.0,0.0,0.0,0.0,27.26
TX,La Salle,"1,096",697,399,36.41,70,50.65,49.35,0.0,0.0,0.0,0.0,43.19
TX,Lamar,"10,939","9,593","1,346",12.3,71,56.34,43.66,86.05,10.36,1.27,2.31,22.98
TX,Lamb,"2,531","1,861",670,26.47,73,54.76,45.24,66.31,4.35,28.69,0.64,25.09
TX,Lampasas,"4,600","3,229","1,371",29.8,71,53.14,46.86,86.44,2.82,7.56,3.19,13.04
TX,Lavaca,"4,859","4,031",828,17.04,74,54.43,45.57,87.05,5.36,6.5,1.09,16.22
TX,Lee,"3,223","2,333",890,27.61,72,53.02,46.98,79.47,11.62,7.12,1.8,15.56
TX,Leon,"4,760","3,494","1,266",26.6,72,51.6,48.4,87.44,8.9,2.35,1.32,13.31
TX,Liberty,"12,058","6,973","5,085",42.17,70,53.35,46.65,83.84,9.68,5.39,1.09,20.12
TX,Limestone,"4,696","3,332","1,364",29.05,69,51.02,48.98,78.03,15.28,5.55,1.14,27.55
TX,Lipscomb,557,483,74,13.29,74,54.24,45.76,0.0,0.0,0.0,0.0,10.77
TX,Live Oak,"1,876","1,292",584,31.13,72,53.48,46.52,70.67,0.0,28.17,1.16,21.52
TX,Llano,"6,465","4,777","1,688",26.11,73,53.09,46.91,95.65,0.25,2.6,1.51,10.53
TX,Loving,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,Lubbock,"40,641","25,755","14,886",36.63,72,55.25,44.75,77.32,5.14,15.24,2.29,16.37
TX,Lynn,"1,064",761,303,28.48,74,53.61,46.39,0.0,0.0,0.0,0.0,20.76
TX,Madison,"2,253","1,629",624,27.7,72,55.25,44.75,79.37,14.49,4.91,1.23,19.52
TX,Marion,"2,726","1,950",776,28.47,71,52.15,47.85,78.36,19.38,1.13,1.13,24.97
TX,Martin,744,629,115,15.46,72,53.26,46.74,0.0,0.0,0.0,0.0,21.14
TX,Mason,"1,164",925,239,20.53,74,52.97,47.03,0.0,0.0,0.0,0.0,13.3
TX,Matagorda,"6,478","4,734","1,744",26.92,71,51.58,48.42,66.08,12.84,18.12,2.96,21.84
TX,Maverick,"8,734","5,731","3,003",34.38,71,52.64,47.36,0.0,0.0,0.0,0.0,60.41
TX,McCulloch,"1,935","1,640",295,15.25,72,52.99,47.01,78.11,1.59,19.39,0.91,22.93
TX,McLennan,"37,860","24,727","13,133",34.69,71,55.45,44.55,73.45,14.56,10.23,1.76,21.93
TX,McMullen,169,116,53,31.36,75,56.03,43.97,76.72,0.0,23.28,0.0,12.07
TX,Medina,"8,277","5,113","3,164",38.23,71,51.77,48.23,68.47,1.04,28.5,1.99,18.54
TX,Menard,622,500,122,19.61,74,50.8,49.2,0.0,0.0,0.0,0.0,24.0
TX,Midland,"16,676","13,227","3,449",20.68,73,56.27,43.73,70.93,6.26,20.59,2.22,17.15
TX,Milam,"5,432","3,277","2,155",39.67,70,51.05,48.95,75.89,10.77,12.08,1.25,24.5
TX,Mills,"1,285",866,419,32.61,73,50.12,49.88,0.0,0.0,0.0,0.0,16.05
TX,Mitchell,"1,375","1,077",298,21.67,73,54.5,45.5,74.37,3.62,20.98,1.02,21.17
TX,Montague,"4,732","4,043",689,14.56,72,53.97,46.03,0.0,0.0,0.0,0.0,15.34
TX,Montgomery,"71,037","42,051","28,986",40.8,72,54.89,45.11,88.74,3.0,5.5,2.76,9.83
TX,Moore,"2,247","1,873",374,16.64,73,53.98,46.02,0.0,0.0,0.0,0.0,16.92
TX,Morris,"3,384","2,265","1,119",33.07,72,55.89,44.11,78.23,18.98,1.68,1.1,22.3
TX,Motley,337,259,78,23.15,75,54.83,45.17,0.0,0.0,0.0,0.0,22.39
TX,Nacogdoches,"10,371","7,989","2,382",22.97,71,54.9,45.1,79.17,15.57,3.88,1.38,20.84
TX,Navarro,"9,376","7,243","2,133",22.75,71,54.47,45.53,78.53,13.25,6.89,1.33,24.96
TX,Newton,"2,480","1,704",776,31.29,70,52.17,47.83,79.17,19.19,0.94,0.7,27.35
TX,Nolan,"3,025","2,382",643,21.26,72,53.86,46.14,74.27,4.11,20.78,0.84,26.11
TX,Nueces,"53,121","24,603","28,518",53.68,71,53.24,46.76,56.41,3.65,37.39,2.55,20.9
TX,Ochiltree,"1,186","1,050",136,11.47,73,54.86,45.14,0.0,0.0,0.0,0.0,13.81
TX,Oldham,371,288,83,22.37,74,53.47,46.53,0.0,0.0,0.0,0.0,10.42
TX,Orange,"16,217","10,095","6,122",37.75,71,53.92,46.08,89.38,6.91,2.31,1.4,16.63
TX,Palo Pinto,"5,661","4,692",969,17.12,72,54.65,45.35,90.73,1.62,6.1,1.56,17.58
TX,Panola,"4,660","3,620","1,040",22.32,71,53.45,46.55,83.15,14.42,1.46,0.97,18.9
TX,Parker,"21,049","15,378","5,671",26.94,72,53.43,46.57,94.58,0.75,2.98,1.68,11.41
TX,Parmer,"1,334","1,211",123,9.22,74,52.35,47.65,69.36,1.4,28.16,1.07,17.92
TX,Pecos,"2,076","1,587",489,23.55,72,51.42,48.58,0.0,0.0,0.0,0.0,32.33
TX,Polk,"16,944","11,964","4,980",29.39,72,48.57,51.43,91.68,3.54,2.34,2.44,10.97
TX,Potter,"16,611","12,670","3,941",23.73,71,55.63,44.37,73.8,7.45,15.62,3.13,25.56
TX,Presidio,"1,674","1,314",360,21.51,74,47.49,52.51,0.0,0.0,0.0,0.0,51.45
TX,Rains,"2,723","2,119",604,22.18,71,51.91,48.09,95.23,1.98,1.7,1.09,14.82
TX,Randall,"19,103","14,657","4,446",23.27,73,56.64,43.36,91.36,0.98,5.62,2.05,9.74
TX,Reagan,397,320,77,19.4,73,53.44,46.56,0.0,0.0,0.0,0.0,23.75
TX,Real,"1,098",876,222,20.22,73,50.11,49.89,0.0,0.0,0.0,0.0,18.38
TX,Red River,"3,320","2,765",555,16.72,71,53.85,46.15,81.23,15.41,1.52,1.84,27.31
TX,Reeves,"1,985","1,685",300,15.11,72,51.57,48.43,23.03,1.6,74.48,0.89,35.96
TX,Refugio,"1,655","1,251",404,24.41,72,53.88,46.12,57.23,7.83,33.49,1.44,22.62
TX,Roberts,168,128,40,23.81,73,50.0,50.0,0.0,0.0,0.0,0.0,0.0
TX,Robertson,"3,328","2,461",867,26.05,72,54.21,45.79,69.81,20.56,8.74,0.89,23.24
TX,Rockwall,"11,866","8,501","3,365",28.36,73,56.01,43.99,88.34,4.06,4.22,3.38,9.4
TX,Runnels,"2,415","2,126",289,11.97,73,54.66,45.34,80.29,1.36,17.4,0.94,18.44
TX,Rusk,"9,087","6,655","2,432",26.76,71,53.54,46.46,80.87,15.37,2.73,1.02,19.4
TX,Sabine,"3,328","2,641",687,20.64,72,51.12,48.88,93.71,3.75,1.36,1.17,16.89
TX,San Augustine,"2,356","1,806",550,23.34,71,51.88,48.12,77.63,20.43,1.22,0.72,26.58
TX,San Jacinto,"5,668","3,423","2,245",39.61,71,52.23,47.77,87.73,8.56,2.8,0.91,18.11
TX,San Patricio,"11,960","5,731","6,229",52.08,71,51.96,48.04,66.41,1.19,30.64,1.76,21.67
TX,San Saba,"1,387","1,039",348,25.09,73,53.32,46.68,0.0,0.0,0.0,0.0,19.54
TX,Schleicher,523,428,95,18.16,73,52.57,47.43,0.0,0.0,0.0,0.0,21.26
TX,Scurry,"2,702","2,132",570,21.1,73,56.47,43.53,76.03,2.25,20.4,1.31,20.03
TX,Shackelford,682,563,119,17.45,73,55.06,44.94,0.0,0.0,0.0,0.0,13.32
TX,Shelby,"4,863","3,742","1,121",23.05,71,54.12,45.88,80.17,16.25,2.59,0.99,24.35
TX,Sherman,351,295,56,15.95,73,51.53,48.47,0.0,0.0,0.0,0.0,10.85
TX,Smith,"40,161","29,175","10,986",27.35,72,55.33,44.67,81.34,13.26,3.93,1.47,14.64
TX,Somervell,"1,646","1,162",484,29.4,72,53.53,46.47,0.0,0.0,0.0,0.0,17.38
TX,Starr,"8,861","6,438","2,423",27.34,71,53.87,46.13,0.0,0.0,0.0,0.0,72.29
TX,Stephens,"1,948","1,541",407,20.89,72,53.67,46.33,90.01,1.3,7.53,1.17,17.98
TX,Sterling,230,185,45,19.57,73,52.43,47.57,0.0,0.0,0.0,0.0,18.92
TX,Stonewall,358,322,36,10.06,75,57.45,42.55,0.0,0.0,0.0,0.0,15.53
TX,Sutton,677,628,49,7.24,73,50.8,49.2,0.0,0.0,0.0,0.0,19.43
TX,Swisher,"1,477","1,243",234,15.84,74,54.87,45.13,73.93,3.54,21.64,0.88,20.68
TX,Tarrant,"227,858","121,106","106,752",46.85,71,55.47,44.53,74.43,12.0,9.08,4.49,15.15
TX,Taylor,"22,321","17,121","5,200",23.3,72,55.47,44.53,80.96,5.41,11.55,2.09,21.74
TX,Terrell,225,170,55,24.44,73,57.06,42.94,0.0,0.0,0.0,0.0,20.0
TX,Terry,"2,024","1,367",657,32.46,72,52.52,47.48,67.08,2.71,28.97,1.24,25.46
TX,Throckmorton,385,336,49,12.73,74,55.95,44.05,0.0,0.0,0.0,0.0,13.69
TX,Titus,"4,759","3,526","1,233",25.91,71,53.6,46.4,79.72,10.81,8.14,1.33,20.59
TX,Tom Green,"19,909","15,152","4,757",23.89,72,54.18,45.82,72.75,3.5,22.02,1.74,20.6
TX,Travis,"111,245","76,330","34,915",31.39,71,54.3,45.7,71.84,8.63,14.09,5.44,16.0
TX,Trinity,"4,050","2,897","1,153",28.47,71,51.61,48.39,88.44,8.01,2.66,0.9,19.12
TX,Tyler,"4,696","3,482","1,214",25.85,71,52.5,47.5,89.95,7.9,1.21,0.95,18.9
TX,UNKNOWN,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,Upshur,"8,050","5,633","2,417",30.02,71,53.49,46.51,88.39,8.41,1.6,1.6,19.21
TX,Upton,529,403,126,23.82,71,49.13,50.87,0.0,0.0,0.0,0.0,18.86
TX,Uvalde,"4,988","3,476","1,512",30.31,72,53.57,46.43,0.0,0.0,0.0,0.0,31.76
TX,Val Verde,"7,844","5,575","2,269",28.93,72,51.09,48.91,29.76,1.09,67.84,1.31,39.12
TX,Van Zandt,"11,683","8,364","3,319",28.41,72,54.39,45.61,94.15,2.44,2.19,1.22,15.66
TX,Victoria,"15,922","11,651","4,271",26.82,72,54.89,45.11,65.08,6.08,27.29,1.54,20.13
TX,Walker,"8,764","5,537","3,227",36.82,72,54.8,45.2,79.14,15.1,4.52,1.25,16.76
TX,Waller,"5,642","3,649","1,993",35.32,71,54.29,45.71,70.7,18.91,8.74,1.64,15.65
TX,Ward,"1,802","1,389",413,22.92,72,54.0,46.0,0.0,0.0,0.0,0.0,21.53
TX,Washington,"7,569","5,983","1,586",20.95,73,54.04,45.96,83.09,12.03,3.16,1.72,16.06
TX,Webb,"27,672","20,293","7,379",26.67,72,54.86,45.14,12.39,0.19,86.35,1.06,48.28
TX,Wharton,"7,532","5,981","1,551",20.59,72,54.51,45.49,65.94,13.23,19.9,0.94,20.87
TX,Wheeler,"1,063",918,145,13.64,73,53.81,46.19,0.0,0.0,0.0,0.0,13.18
TX,Wichita,"22,484","18,761","3,723",16.56,71,56.2,43.8,81.71,7.65,7.7,2.94,19.68
TX,Wilbarger,"2,499","1,891",608,24.33,71,55.21,44.79,78.69,6.45,13.22,1.64,25.44
TX,Willacy,"3,352","1,955","1,397",41.68,71,54.58,45.42,0.0,0.0,0.0,0.0,57.95
TX,Williamson,"61,489","41,383","20,106",32.7,72,55.71,44.29,82.89,4.25,8.62,4.24,9.86
TX,Wilson,"7,503","4,685","2,818",37.56,71,52.93,47.07,73.51,2.28,22.37,1.84,15.52
TX,Winkler,"1,031",838,193,18.72,72,54.18,45.82,0.0,0.0,0.0,0.0,23.39
TX,Wise,"10,161","7,132","3,029",29.81,72,53.46,46.54,93.19,0.49,4.82,1.5,13.67
TX,Wood,"12,930","9,410","3,520",27.22,72,53.02,46.98,94.7,2.48,1.71,1.12,11.59
TX,Yoakum,"1,093",900,193,17.66,73,53.78,46.22,0.0,0.0,0.0,0.0,18.33
TX,Young,"4,091","3,709",382,9.34,72,54.52,45.48,93.04,1.19,4.77,1.0,18.09
TX,Zapata,"1,823","1,476",347,19.03,71,52.71,47.29,0.0,0.0,0.0,0.0,47.15
TX,Zavala,"1,905","1,154",751,39.42,70,52.34,47.66,0.0,0.0,0.0,0.0,52.25
UT,Beaver,"1,067",997,70,6.56,72,51.45,48.55,0.0,0.0,0.0,0.0,14.04
UT,Box Elder,"7,336","4,442","2,894",39.45,72,53.85,46.15,0.0,0.0,0.0,0.0,10.31
UT,Cache,"11,616","5,951","5,665",48.77,72,53.59,46.41,94.0,0.2,2.97,2.82,11.61
UT,Carbon,"3,947","3,681",266,6.74,70,51.81,48.19,0.0,0.0,0.0,0.0,15.4
UT,Daggett,203,144,59,29.06,72,43.06,56.94,0.0,0.0,0.0,0.0,0.0
UT,Davis,"33,799","20,545","13,254",39.21,72,54.75,45.25,91.49,1.0,3.9,3.61,7.05
UT,Duchesne,"2,617","2,024",593,22.66,71,51.04,48.96,0.0,0.0,0.0,0.0,15.42
UT,Emery,"1,829","1,753",76,4.16,71,50.09,49.91,96.41,0.0,1.48,2.11,9.93
UT,Garfield,"1,034",979,55,5.32,73,51.07,48.93,0.0,0.0,0.0,0.0,9.7
UT,Grand,"1,721","1,681",40,2.32,72,51.58,48.42,0.0,0.0,0.0,0.0,13.15
UT,Iron,"6,776","5,098","1,678",24.76,71,50.82,49.18,0.0,0.0,0.0,0.0,12.36
UT,Juab,"1,455","1,389",66,4.54,72,53.13,46.87,0.0,0.0,0.0,0.0,11.66
UT,Kane,"1,620","1,556",64,3.95,72,49.68,50.32,0.0,0.0,0.0,0.0,7.78
UT,Millard,"2,114","2,056",58,2.74,72,50.92,49.08,95.38,0.0,2.29,2.33,10.36
UT,Morgan,"1,322",871,451,34.11,74,53.16,46.84,0.0,0.0,0.0,0.0,3.1
UT,Piute,398,380,18,4.52,72,53.16,46.84,0.0,0.0,0.0,0.0,9.21
UT,Rich,364,289,75,20.6,72,52.94,47.06,0.0,0.0,0.0,0.0,7.96
UT,Salt Lake,"117,035","60,879","56,156",47.98,72,55.2,44.8,87.74,0.94,6.05,5.27,12.49
UT,San Juan,"1,760","1,733",27,1.53,71,53.26,46.74,0.0,0.0,0.0,0.0,31.33
UT,Sanpete,"4,089","3,595",494,12.08,72,52.32,47.68,0.0,0.0,0.0,0.0,11.91
UT,Sevier,"3,782","3,309",473,12.51,72,52.46,47.54,0.0,0.0,0.0,0.0,13.39
UT,Summit,"4,617","3,148","1,469",31.82,72,49.65,50.35,0.0,0.0,0.0,0.0,3.81
UT,Tooele,"6,233","4,405","1,828",29.33,71,53.37,46.63,89.56,0.39,7.36,2.7,10.81
UT,UNKNOWN,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UT,Uintah,"3,617","2,569","1,048",28.97,72,55.2,44.8,0.0,0.0,0.0,0.0,14.05
UT,Utah,"45,882","25,409","20,473",44.62,72,53.98,46.02,92.94,0.25,4.01,2.8,11.55
UT,Wasatch,"3,115","1,879","1,236",39.68,72,51.84,48.16,0.0,0.0,0.0,0.0,8.3
UT,Washington,"31,636","22,852","8,784",27.77,73,52.44,47.56,94.64,0.26,2.48,2.63,6.49
UT,Wayne,570,547,23,4.04,72,52.47,47.53,0.0,0.0,0.0,0.0,7.13
UT,Weber,"30,459","18,725","11,734",38.52,72,54.34,45.66,89.31,1.24,6.48,2.97,11.56
VA,Accomack,"8,198","6,918","1,280",15.61,72,54.81,45.19,75.04,22.58,0.66,1.72,20.5
VA,Albemarle,"17,381","15,206","2,175",12.51,74,57.05,42.95,88.29,6.58,0.8,4.33,6.77
VA,Alexandria City,"13,712","11,236","2,476",18.06,74,58.71,41.29,70.61,16.02,4.98,8.38,11.1
VA,Alleghany,"4,433","3,714",719,16.22,72,53.61,46.39,0.0,0.0,0.0,0.0,15.99
VA,Amelia,"2,792","2,111",681,24.39,71,54.0,46.0,74.85,23.02,0.66,1.47,13.74
VA,Amherst,"7,202","5,937","1,265",17.56,72,55.15,44.85,79.15,18.63,0.42,1.8,17.4
VA,Appomattox,"3,631","3,034",597,16.44,71,54.68,45.32,80.55,17.73,0.53,1.19,20.2
VA,Arlington,"18,508","15,301","3,207",17.33,74,56.46,43.54,72.28,9.74,6.98,11.0,11.59
VA,Augusta,"16,645","14,071","2,574",15.46,72,53.68,46.32,95.1,2.26,0.48,2.17,9.85
VA,Bath,"1,223","1,098",125,10.22,73,52.28,47.72,0.0,0.0,0.0,0.0,12.93
